Date,Track,Race,Class,Distance,Surface,Price,Horse,Lifetime Starts,Wins,Place,Show,Avg. B. Ranking,Avg. B. Delta,Last B. Ranking,Last B. Delta,Max B. Ranking,Max B. Delta,Jockey Ranking,Jockey,Early Ranking,Early,Trainer Ranking,Trainer,Work Ranking,Works,Year Earnings Rankings,Year Earnings,Form,Super Gain,Class Change,Dist Change,Won Last,Last Finish,Last Finish Distance,Had Bullet,Fluke,Tom Dist,Tom Turf,Tom Mud,Layoff
2021/03/27,GP,9,AOC,8.0,T,7.40,Sayyaaf,15,4,4,1,3,-6,1,2,2,-3,5,0.17,3,0.875,1,0.22,2,-0.16,2,18513.5,True,False,0,-1,True,1,0.75,True,False,262,299,276,28
2021/03/27,GP,10,GStk,12.0,T,13.00,Churn N Burn,9,2,2,2,8,-16,6,-8,7,-16,7,0.11,1,0.75,6,0.12,4,-0.70,2,26400.0,False,False,1,0,True,1,3.75,False,False,242,291,402,44
2021/03/27,GP,11,STK,8.0,T,4.20,Annex,2,2,0,0,1,6,1,2,2,-2,8,0.15,9,0.0,5,0.16,8,-0.64,1,42070.0,False,False,0,-1,True,1,0.10,False,False,382,356,396,28
2021/03/27,GP,12,GStk,8.5,D,6.00,Crazy Beautiful,6,2,3,0,1,0,3,-5,2,-3,2,0.19,4,0.5,2,0.16,6,-0.57,2,38000.0,False,False,0,1,False,2,6.50,False,False,357,290,451,28
2021/03/27,GP,13,GStk,11.0,T,13.20,War Like Goddess,3,2,0,0,4,-2,7,-7,7,-7,10,0.11,10,0.0,4,0.16,6,-0.45,10,3600.0,True,False,0,1,False,5,3.35,False,False,332,312,263,28
2021/03/27,GP,14,GStk,9.0,D,12.80,Known Agenda,5,2,1,1,5,-5,6,-8,7,-8,1,0.24,6,0.6,3,0.22,10,-0.61,6,15000.0,False,False,1,0,True,1,11.00,False,False,327,350,391,29
2021/03/28,GP,1,MCL,8.5,T,5.40,Keitany,4,0,0,1,1,0,2,-1,1,1,1,0.33,4,0.5,9,0.12,13,-0.82,4,1360.0,False,False,0,0,False,7,4.75,False,True,352,328,375,28
2021/03/28,GP,2,MCL,6.0,D,3.00,Dark Timber,5,0,2,0,1,5,1,9,1,15,1,0.24,1,0.8,1,0.2,2,-0.22,1,3420.0,False,False,0,1,False,2,4.75,True,True,385,242,401,39
2021/03/28,GP,3,AOC,6.0,D,4.00,Don't Call Me Mary,6,2,2,0,1,2,2,-7,2,-7,2,0.19,3,0.6666666666666666,1,0.22,3,-0.34,2,8800.0,False,True,0,-1,False,2,0.10,False,True,391,237,388,35
2021/03/28,GP,4,MCL,8.0,T,10.20,Mia At Midnight,6,0,0,0,4,-5,4,-14,1,1,4,0.12,3,0.3333333333333333,6,0.08,2,-0.12,4,416.6666666666667,False,False,-1,1,False,10,21.00,False,True,365,289,389,29
2021/03/28,GP,5,CLM,5.0,T,4.80,Financial System,16,5,3,3,1,3,3,-5,1,7,2,0.24,4,0.625,3,0.2,9,-1.00,4,863.3333333333334,False,False,0,-1,False,3,2.25,False,True,411,320,402,35
2021/03/28,GP,6,MSW,7.0,D,4.20,Another Woman,1,0,1,0,1,12,1,12,1,12,4,0.15,2,0.0,3,0.16,4,-0.40,2,9000.0,False,False,0,0,False,2,2.50,False,True,350,301,401,29
2021/03/28,GP,8,AOC,8.0,D,6.80,Girolamo's Attack,8,2,2,2,1,3,4,-12,3,-4,2,0.19,2,0.75,3,0.21,3,-0.24,2,6400.0,False,False,0,1,False,3,4.50,False,True,370,297,375,36
2021/03/28,GP,10,AOC,7.0,D,11.20,Phat Man,31,7,8,2,1,3,3,-4,1,4,1,0.33,6,0.5,4,0.14,3,-0.51,5,4788.5,False,False,-1,-1,False,5,7.00,True,True,350,326,397,29
2021/03/28,GP,11,CLM,8.0,T,88.00,Cuestion de Tiempo,26,5,2,7,9,-16,4,-5,9,-11,9,0.09,5,0.625,7,0.11,2,-0.43,1,4000.0,False,False,0,0,False,2,0.25,False,True,364,362,335,35
2021/03/28,GP,12,MCL,7.5,A,9.00,Young Flint,5,0,1,0,3,-11,4,-24,2,-3,3,0.19,5,0.2,2,0.16,4,-0.26,2,2600.0,False,False,0,-1,False,2,12.50,False,True,276,206,278,37
2021/04/02,GP,1,CLM,5.0,T,4.60,Swirling Candy,14,4,2,2,3,-3,5,-13,1,7,2,0.10,2,0.875,1,0.2,4,-0.10,3,5373.333333333334,False,False,0,0,False,8,4.55,True,False,385,360,348,26
2021/04/02,GP,2,MSW,8.5,T,2.60,Systematic,4,0,2,1,1,6,1,7,1,7,3,0.10,1,0.75,2,0.2,6,-0.67,1,6120.0,False,False,0,1,False,2,0.25,False,False,302,314,366,28
2021/04/02,GP,3,MCL,7.0,D,6.20,I'm a Coco Pebbles,9,0,2,2,1,0,5,-14,1,1,2,0.11,1,0.625,6,0.0,8,-1.00,3,2062.5,False,False,0,1,False,4,10.25,False,False,339,261,354,23
2021/04/02,GP,4,ClmN,5.0,T,16.00,Yellen,13,1,1,3,4,-8,6,-15,3,-5,1,0.31,2,0.875,5,0.08,1,-0.22,5,1155.0,False,False,0,0,False,6,5.00,True,False,353,295,331,63
2021/04/02,GP,5,MSW,6.5,D,5.40,Dr Jack,0,,,,5,,5,,5,,2,0.11,,,1,0.22,5,-0.49,5,,,,,,,,,False,,354,319,381,
2021/04/02,GP,6,ClmN,8.0,T,9.40,Pearlescent,7,1,0,2,4,-5,1,0,4,-13,2,0.10,5,0.5714285714285714,6,0.11,1,-0.22,1,5846.666666666667,False,False,0,-1,False,6,4.85,False,False,356,336,346,14
2021/04/02,GP,7,CLM,8.0,T,30.40,Diamond Play,41,11,10,4,6,-17,6,-28,1,1,4,0.10,7,0.25,5,0.0,5,-0.68,7,290.0,True,False,0,1,False,12,8.60,False,False,359,310,367,19
2021/04/02,GP,8,CLM,6.0,D,7.00,One Fast,8,2,0,0,4,-9,3,-8,3,-8,7,0.00,1,0.875,8,0.0,4,-0.52,6,190.0,False,False,0,0,False,5,4.75,False,False,332,234,354,51
2021/04/04,GP,1,MCL,5.0,T,2.20,Marsac,9,0,2,0,1,14,1,22,1,19,1,0.30,2,0.875,5,0.1,1,,1,2493.5,False,True,0,0,False,2,2.75,False,False,347,319,384,17
2021/04/04,GP,2,CLM,8.0,D,10.20,Terry's Dream,5,1,0,1,4,-11,1,0,3,-15,3,0.10,3,0.4,3,0.16,1,,6,320.0,False,False,-1,0,False,8,10.75,False,False,277,236,377,73
2021/04/04,GP,3,MCL,6.0,D,4.80,Miss Mikaela,5,0,3,1,3,-11,3,-10,3,-13,1,0.17,1,0.8,3,0.11,4,-0.49,2,3250.0,False,False,0,0,False,4,7.00,False,False,375,320,480,45
2021/04/04,GP,4,ClmN,7.5,A,21.40,Strike the Top,12,1,1,1,2,-5,3,-6,3,-10,1,0.30,4,0.5,7,0.06,4,-0.60,7,240.0,False,False,0,-1,False,7,3.35,False,False,366,336,404,14
2021/04/04,GP,5,MCL,8.0,D,12.40,Wild Cat West,6,0,1,3,2,-6,2,-1,2,-8,11,0.00,3,0.3333333333333333,10,0.08,10,-0.76,1,3990.0,False,False,0,0,False,2,0.75,False,False,377,260,411,28
2021/04/04,GP,6,AN1X,7.5,A,6.60,Mona Stella,2,1,1,0,2,-9,5,-9,6,-11,6,0.00,1,1.0,5,0.03,1,-0.03,1,25000.0,False,False,1,-1,True,1,1.00,True,False,348,315,353,197
2021/04/04,GP,7,CLM,8.5,T,7.60,Digital Footprint,15,2,4,3,4,-3,1,0,5,-3,3,0.11,1,0.75,4,0.07,7,-0.57,1,3513.3333333333335,False,False,0,1,False,2,0.25,False,False,361,338,376,22
2021/04/04,GP,8,ClmN,8.0,D,8.20,Nationalist,15,1,2,4,1,5,3,-3,1,5,5,0.06,1,0.75,6,0.07,5,-0.35,4,2135.0,False,False,0,0,False,3,3.50,False,False,311,301,385,24
2021/04/04,GP,9,CLM,8.0,T,12.40,Miss Jen,36,4,2,4,3,-1,1,1,4,-4,6,0.06,7,0.25,2,0.18,7,-0.93,7,1106.6666666666667,False,False,0,-1,False,3,1.00,False,False,291,214,326,25
2021/04/04,GP,10,AOC,7.5,A,4.80,Katama Moonlight,9,1,3,2,4,-4,1,1,2,-3,4,0.11,1,1.0,1,0.21,7,-0.51,1,15200.0,False,False,1,-1,True,1,4.75,False,False,344,289,379,31
2021/01/31,HOU,1,MCL,5.5,D,3.20,Red Bottom Rebel,4,0,1,1,2,-6,1,5,2,-9,1,0.17,4,0.75,2,0.18,5,-0.24,3,3949.0,False,False,-1,-1,False,3,7.75,False,False,350,188,360,10
2021/01/31,HOU,2,MSW,8.0,T,19.20,Holy Vow,3,0,2,0,2,-10,9,-43,2,-10,6,0.15,1,1.0,1,0.21,13,-0.92,1,3844.0,False,False,0,0,False,7,24.00,False,False,357,320,406,58
2021/01/31,HOU,3,MSW,6.0,D,6.00,Texas Prado,5,0,1,2,1,15,5,-9,1,14,1,0.15,5,0.6,2,0.15,10,-0.57,3,2142.0,False,False,0,1,False,4,7.50,False,False,335,257,317,15
2021/01/31,HOU,4,OClN,6.0,D,9.40,Fashion Moon,5,1,1,1,4,-13,1,4,2,-15,5,0.14,4,0.6,5,0.11,5,-0.59,3,7340.0,False,False,0,1,False,2,1.75,False,False,386,305,404,23
2021/01/31,HOU,5,STK,5.0,T,7.60,Fast Boat,22,7,1,3,1,5,2,-7,1,0,9,0.10,9,0.625,7,0.15,3,-0.15,10,4000.0,False,False,0,-1,False,4,2.85,True,False,378,339,411,15
2021/01/31,HOU,6,STK,6.0,D,3.20,Hollis,14,6,3,1,1,1,2,-2,1,3,8,0.08,1,1.0,3,0.19,5,-0.40,4,17205.777777777777,False,False,0,1,False,3,1.25,False,False,375,292,415,43
2021/01/31,HOU,7,STK,8.0,T,7.00,Palazzi,5,1,0,1,10,-12,4,-10,5,-10,10,0.11,13,0.4,11,0.15,8,-0.31,11,8904.0,True,True,1,0,True,1,1.00,True,False,368,325,372,43
2021/01/31,HOU,8,GStk,8.5,D,2.80,Letruska,15,11,0,1,1,8,1,7,1,7,2,0.20,1,1.0,6,0.11,1,,2,32516.285714285714,False,True,0,1,True,1,6.75,False,False,363,222,411,50
2021/01/31,HOU,9,GStk,12.0,T,5.00,Spooky Channel,17,8,2,0,1,3,2,-1,1,2,7,0.11,5,0.625,9,0.15,5,-0.38,1,32029.333333333332,False,False,0,1,False,4,3.55,False,False,372,344,299,50
2021/01/31,HOU,10,STK,8.5,T,7.80,Morning Molly,6,3,2,0,4,-10,2,-3,4,-4,2,0.17,5,0.8333333333333334,6,0.15,1,-0.02,6,5670.0,False,False,1,0,False,2,0.10,True,False,344,311,322,30
2020/10/10,KEE,1,MCL,6.0,D,7.80,Overdressed,4,0,1,1,2,-8,1,4,2,-5,2,0.19,4,0.5,4,0.2,7,-0.65,1,2752.5,True,False,-1,-1,False,5,11.00,False,False,326,270,297,31
2020/10/10,KEE,2,SOC,7.0,D,7.40,Coworker,22,4,4,2,3,-9,1,0,1,0,1,0.15,4,0.625,4,0.13,5,-0.65,2,3725.6666666666665,True,True,1,1,True,1,4.50,False,False,330,292,360,17
2020/10/10,KEE,3,MCL,6.0,D,9.20,Full Authority,8,0,0,1,3,-4,2,-4,2,-2,1,0.22,2,0.875,9,0.06,9,-0.81,3,2148.1428571428573,False,False,-1,-1,False,6,5.85,False,False,319,353,340,14
2020/10/10,KEE,4,CLM,7.0,D,8.60,Super Sol,8,2,0,2,1,4,3,-9,2,-1,3,0.13,1,0.75,8,0.16,4,-0.38,8,1905.6666666666667,False,False,-1,1,False,5,3.75,False,False,344,265,395,26
2020/10/10,KEE,5,AN2L,6.0,D,3.00,Nashville,1,1,0,0,1,12,1,11,1,1,5,0.16,1,1.0,5,0.19,1,-0.11,1,39600.0,False,False,1,-1,False,1,11.50,True,False,392,336,433,38
2020/10/10,KEE,6,MSW,8.5,T,13.00,Broadway Lady,6,0,0,3,2,-3,10,-16,2,-5,13,0.11,4,0.6666666666666666,4,0.15,9,-0.46,8,3031.6,False,False,0,1,False,5,4.20,False,False,352,312,350,33
2020/10/10,KEE,7,MSW,6.5,D,41.40,Roc's Princess,0,,,,6,,6,,6,,16,0.04,,,16,0.0,1,,6,,,,,,,,,False,,351,273,384,
2020/10/10,KEE,8,GStk,9.0,D,5.20,Mr Freeze,15,5,4,2,1,4,5,-5,1,6,4,0.16,1,0.875,7,0.11,7,-0.34,1,160568.0,False,False,0,1,False,6,6.35,True,False,341,244,367,36
2020/10/10,KEE,9,GStk,9.0,T,9.20,Harvey's Lil Goil,7,3,1,1,1,3,1,0,1,2,5,0.15,5,0.7142857142857143,5,0.16,5,-0.38,5,43985.8,False,False,0,-1,False,2,0.25,False,False,386,344,357,30
2020/10/10,KEE,10,MCL,6.0,D,61.60,Critical Threat,0,,,,6,,5,,6,,6,0.15,,,9,0.13,6,-0.49,6,,,,,,,,,False,,378,311,405,
2020/10/11,KEE,1,ClmN,6.0,D,5.20,Shippingport,9,1,1,2,1,2,1,5,1,8,3,0.15,2,0.75,3,0.17,2,-0.36,5,2499.5,False,False,-1,1,False,3,1.75,False,False,384,340,403,57
2020/10/11,KEE,2,CLM,8.5,D,16.40,Millwood,16,3,2,2,1,3,5,-24,3,-5,3,0.12,3,0.5,2,0.12,7,-0.83,2,3973.5,False,False,0,0,False,9,13.30,False,False,352,306,388,197
2020/10/11,KEE,3,AOC,8.5,D,5.00,Signalman,13,2,3,4,4,-3,2,-1,4,-6,3,0.16,5,0.375,2,0.17,4,-0.66,4,7058.5,False,False,0,0,False,4,2.00,False,False,329,326,302,36
2020/10/11,KEE,4,MCL,8.0,D,14.00,Generator,1,0,0,0,5,-16,7,-16,7,-16,1,0.21,2,0.0,3,0.19,2,-0.44,2,898.0,False,False,-1,1,False,8,20.25,False,False,367,331,416,23
2020/10/11,KEE,5,MCL,6.0,D,18.60,Claro Que Si,2,0,0,1,6,-19,7,-24,6,-24,6,0.12,1,1.0,7,0.1,3,-0.28,6,1705.0,False,False,-1,0,False,6,5.15,False,False,385,208,324,17
2020/10/11,KEE,6,AOC,8.5,D,4.20,Smooth With a Kick,11,2,3,3,1,1,5,-19,2,-6,4,0.16,2,0.875,1,0.25,3,-0.15,2,15777.5,False,False,-1,0,False,3,7.50,False,False,399,303,440,36
2020/10/11,KEE,7,MSW,6.5,D,8.20,Cousin Larry,1,0,1,0,2,-3,2,-3,2,-3,4,0.15,1,1.0,9,0.13,7,-0.45,1,15000.0,False,False,0,0,False,2,7.75,False,False,371,299,372,23
2020/10/11,KEE,8,ALW,5.5,T,9.20,A Bit of Both,13,7,2,1,3,-3,8,-16,2,-6,3,0.18,2,0.875,4,0.2,5,-0.23,8,7151.666666666667,False,False,-1,-1,False,5,5.50,False,False,361,285,362,44
2020/10/11,KEE,9,MSW,6.5,D,-,Sound Money,0,,,,3,,3,,3,,1,0.19,,,1,0.25,9,-0.57,3,,,,,,,,,False,,365,243,402,
2020/10/17,KEE,1,CLM,6.0,D,5.00,Control Stake,48,9,17,5,2,-4,1,1,2,-4,2,0.13,4,0.5,1,0.23,2,-0.45,3,6234.6,False,False,0,0,False,2,4.50,False,False,317,245,339,30
2020/10/23,KEE,1,CLM,8.5,D,18.00,Believeinholidays,29,2,9,7,1,1,5,-12,2,-2,4,0.12,1,0.875,6,0.05,2,-0.18,5,2630.25,False,False,0,0,False,5,8.35,True,False,345,299,357,28
2020/10/23,KEE,2,ClmN,6.5,D,4.60,Sunny Isle Beach,2,1,0,0,3,-3,1,4,1,4,1,0.22,5,0.0,1,0.26,6,-0.75,2,13750.0,False,False,-1,1,False,4,10.75,False,False,342,316,410,63
2020/10/23,KEE,3,MCL,7.0,B,6.40,Eel Point,5,0,1,1,1,0,3,-5,2,-1,8,0.11,6,0.4,4,0.13,3,-0.30,1,7816.666666666667,False,False,0,-1,False,3,2.50,False,False,371,328,398,21
2020/10/23,KEE,4,AN2L,8.5,T,3.20,Cecile's Chapter,2,1,0,0,2,-2,1,0,1,0,3,0.18,1,1.0,1,0.24,6,-0.48,4,21050.0,False,False,-1,1,False,4,3.25,False,False,355,292,389,46
2020/10/23,KEE,5,MCL,6.0,D,7.80,Good With Numbers,2,0,0,0,1,53,1,47,1,60,1,0.22,1,1.0,3,0.19,9,-0.78,1,3330.0,False,False,-1,0,False,4,6.75,False,False,353,212,380,26
2020/10/23,KEE,6,MSW,6.0,D,3.60,Color of Dawn,1,0,1,0,1,43,1,43,1,43,1,0.18,1,1.0,1,0.24,2,-0.30,1,15000.0,False,False,0,1,False,2,0.25,False,False,311,267,398,33
2020/10/23,KEE,7,AN1X,5.5,T,10.60,Aunt Nadine,6,2,2,0,11,-14,2,-2,5,-2,4,0.16,1,1.0,6,0.2,10,-0.46,6,9407.5,False,False,1,0,True,1,1.50,True,False,412,291,421,75
2020/10/23,KEE,8,ClmN,7.0,D,6.20,Backshot,6,1,1,1,3,-11,8,-15,2,-4,2,0.19,2,0.8333333333333334,1,0.23,9,-0.74,2,9946.8,False,False,-1,1,False,6,10.80,False,False,347,252,450,27
2020/10/23,KEE,9,ALW,8.0,T,4.60,Lady Lawyer,8,4,2,0,2,-2,1,2,1,2,2,0.19,1,0.875,3,0.24,11,-0.50,3,26216.666666666668,False,False,-1,1,False,4,4.50,False,False,388,373,398,41
2020/10/23,KEE,10,MSW,6.0,D,5.00,Maxine's Tap Room,0,,,,3,,3,,3,,3,0.14,,,2,0.17,5,-0.42,3,,,,,,,,,False,,327,253,378,
2020/10/24,KEE,1,MCL,7.0,D,4.40,Stripping,1,0,0,0,2,-11,4,-11,4,-11,2,0.19,1,1.0,3,0.14,5,-0.38,6,834.0,False,False,-1,1,False,7,10.25,False,False,360,304,480,152
2020/10/24,KEE,2,CLM,8.5,D,16.80,Dack Janiel's,10,2,0,2,5,-9,6,-8,3,-6,4,0.11,2,0.625,5,0.11,3,-0.50,3,7046.5,False,False,-1,0,False,4,4.75,False,False,409,338,480,44
2020/10/24,KEE,3,SOC,6.0,D,3.80,Reason to Soar,25,6,2,5,1,0,1,1,1,1,5,0.14,4,0.75,1,0.23,7,-0.58,4,4420.285714285715,False,False,0,0,True,1,3.50,False,False,316,191,350,29
2020/10/24,KEE,4,AN2L,8.5,T,5.60,Next,2,1,0,0,3,-6,1,3,1,0,1,0.22,1,1.0,2,0.26,2,-0.14,4,27147.0,False,False,1,1,True,1,0.75,False,False,349,301,364,38
2020/10/24,KEE,5,CLM,6.5,D,8.40,Love of My Heart,5,1,0,0,5,-9,4,-21,5,-16,2,0.19,3,0.8,7,0.16,6,-0.66,6,3420.0,False,False,-1,-1,False,5,6.50,False,False,350,303,402,135
2020/10/24,KEE,6,MCL,6.0,D,9.00,Joe Frazier,0,,,,4,,4,,4,,5,0.14,,,1,0.24,7,-0.38,4,,,,,,,,,True,,405,323,427,
2020/10/24,KEE,7,AN1X,5.5,T,15.60,Williston Way,9,1,2,2,4,-5,3,-3,3,-5,12,0.08,9,0.625,8,0.13,3,-0.03,8,5791.25,False,False,0,-1,False,4,6.10,True,False,293,234,310,38
2020/10/24,KEE,8,MSW,8.5,D,8.40,Hidden Stash,2,0,0,1,1,4,1,3,2,-3,6,0.12,4,0.5,9,0.06,1,-0.10,3,4905.0,False,False,0,1,False,3,5.00,True,False,360,343,337,36
2020/10/24,KEE,9,ALW,8.0,T,16.80,His Glory,13,3,2,1,4,-9,8,-14,7,-11,5,0.15,6,0.875,6,0.15,4,-0.29,10,5389.285714285715,False,False,1,0,False,4,5.50,False,False,359,260,382,29
2020/10/24,KEE,10,MSW,6.0,D,4.20,Mandaloun,0,,,,4,,4,,4,,2,0.18,,,1,0.24,4,-0.22,4,,,,,,,,,True,,392,342,415,
2020/11/06,KEE,1,STK,6.5,D,7.20,Highly Motivated,2,1,1,0,2,-1,2,-8,3,-8,5,0.17,1,1.0,2,0.24,5,-0.25,3,24525.0,False,False,1,0,True,1,1.75,False,False,368,320,400,40
2020/11/06,KEE,2,STK,6.5,D,19.00,Joy's Rocket,4,2,1,0,2,-11,3,-13,2,-8,8,0.17,1,1.0,4,0.19,12,-0.56,7,27361.0,False,False,0,-1,False,4,14.75,False,False,253,312,345,27
2020/11/06,KEE,3,STK,9.0,T,150.60,Ever Dangerous,5,2,0,0,13,-9,9,-7,13,-7,10,0.17,7,0.8,1,0.21,10,-0.35,13,13852.0,True,True,1,1,True,1,1.50,False,False,360,355,340,35
2020/11/06,KEE,4,STK,6.0,D,7.80,Amy's Challenge,18,7,4,2,3,-2,7,-18,5,-4,5,0.17,1,1.0,8,0.16,6,-0.39,5,14852.833333333334,False,False,0,0,False,5,5.25,True,False,351,291,318,62
2020/11/06,KEE,5,GStk,13.0,D,25.20,Rocketry,25,5,5,5,4,-6,14,-22,9,-9,2,0.24,13,0.125,11,0.09,7,-0.49,11,8800.0,False,False,0,1,False,3,14.25,True,False,393,340,403,49
2020/11/06,KEE,6,GStk,5.5,T,3.60,Golden Pal,3,1,2,0,1,8,1,10,1,10,1,0.24,1,1.0,1,0.27,3,,7,24352.0,False,False,0,0,True,1,3.50,False,False,366,354,412,77
2020/11/06,KEE,7,GStk,8.0,T,62.40,Fire At Will,3,2,0,0,7,-9,9,-11,10,-11,9,0.17,14,0.6666666666666666,6,0.19,13,-0.40,5,45977.333333333336,True,True,0,-1,True,1,2.00,False,False,366,350,344,34
2020/11/06,KEE,8,GStk,8.5,D,15.20,Vequist,3,1,2,0,2,-2,2,-4,2,-4,2,0.18,1,1.0,7,0.1,4,-0.14,5,65166.666666666664,True,False,0,1,False,2,2.00,True,False,383,293,384,27
2020/11/06,KEE,10,GStk,8.5,D,9.40,Essential Quality,2,2,0,0,3,-16,3,-12,3,-12,4,0.19,1,1.0,3,0.24,8,-0.33,1,147572.0,False,False,0,0,True,1,3.25,True,False,368,318,411,34
2020/11/07,KEE,1,STK,6.0,D,2.20,Nashville,2,2,0,0,1,12,1,10,1,10,6,0.17,1,1.0,2,0.19,1,,2,41100.0,False,False,1,0,True,1,9.75,False,False,391,336,435,28
2020/11/07,KEE,2,STK,7.0,D,10.00,Sleepy Eyes Todd,13,6,2,0,4,-3,6,-12,2,-2,4,0.18,1,1.0,11,0.11,1,-0.20,2,65516.666666666664,False,False,0,-1,False,5,12.25,False,False,338,281,328,42
2020/11/07,KEE,3,STK,6.0,D,11.20,Merneith,7,2,3,1,4,-2,5,-11,2,-6,5,0.19,1,1.0,1,0.29,2,-0.06,9,18128.571428571428,False,True,1,0,True,1,3.25,True,False,368,301,354,27
2020/11/07,KEE,4,GStk,7.0,D,4.20,Gamine,5,3,0,1,1,8,4,-1,1,9,5,0.15,1,1.0,1,0.29,1,-0.05,2,96600.0,False,False,0,-1,False,3,3.00,True,False,377,322,400,64
2020/11/07,KEE,5,GStk,5.5,T,22.40,Glass Slippers (GB),16,6,3,1,3,-3,2,-1,1,3,17,0.00,1,1.0,17,0.0,1,,5,66546.25,False,False,0,1,False,2,0.25,False,False,259,297,280,34
2020/11/07,KEE,6,GStk,8.0,D,5.60,Knicks Go,16,4,3,1,9,-7,2,-3,2,-3,6,0.18,8,0.875,2,0.24,9,-0.30,8,44220.0,True,False,1,-1,True,1,10.25,False,False,365,292,370,34
2020/11/07,KEE,8,GStk,6.0,D,38.80,Whitmore,37,14,11,3,3,-2,13,-14,3,-6,2,0.24,12,0.5,6,0.17,6,-0.16,6,64416.666666666664,False,False,0,0,False,4,2.85,True,False,346,299,343,36
2020/11/07,KEE,10,GStk,9.0,D,4.00,Monomoy Girl,14,12,2,0,2,-1,3,-8,2,-1,5,0.18,1,1.0,1,0.24,7,-0.29,2,144022.66666666666,False,False,0,1,True,1,1.75,False,False,340,260,382,64
2020/11/07,KEE,12,GStk,10.0,D,10.40,Authentic,7,5,2,0,5,-7,2,-3,6,-11,7,0.15,1,1.0,1,0.29,7,-0.15,2,506666.6666666667,False,False,0,1,False,2,0.25,False,False,277,342,400,35
2021/04/03,KEE,1,MSW,9.0,D,4.00,Ghazaaly,2,0,1,1,1,1,1,0,1,0,4,0.15,3,0.5,3,0.22,5,-0.43,3,6450.0,False,False,0,0,False,2,0.25,False,False,373,306,416,42
2021/04/03,KEE,2,AN1X,7.0,B,12.40,Bourbon Thunder,4,1,0,0,5,-7,3,-6,3,-6,1,0.22,4,0.5,4,0.11,2,-0.11,4,9170.0,True,True,1,-1,True,1,1.50,False,False,389,336,395,24
2021/04/03,KEE,3,MSW,6.5,D,7.20,Shadow Matter,1,0,1,0,1,4,1,4,1,4,6,0.15,1,1.0,2,0.24,2,-0.06,1,11000.0,False,False,0,1,False,2,1.50,True,False,360,269,436,30
2021/04/03,KEE,4,AN1X,8.0,T,10.00,Empress Eleanor,3,1,0,1,4,-3,6,-11,9,-11,8,0.19,11,0.3333333333333333,10,0.07,8,-0.54,1,12383.333333333334,True,False,1,-1,True,1,2.00,False,False,378,311,416,114
2021/04/03,KEE,5,OClN,7.0,D,23.60,Joe Frazier,4,1,0,1,7,-10,8,-12,7,-8,1,0.29,1,1.0,2,0.26,3,-0.09,10,2520.0,False,False,-1,1,False,5,9.00,False,False,367,323,425,70
2021/04/03,KEE,6,GStk,8.0,T,5.40,Jouster,5,2,2,0,1,0,1,1,1,2,6,0.15,1,1.0,2,0.22,1,-0.29,3,26000.0,False,False,0,-1,False,2,0.05,True,False,319,310,302,28
2021/04/03,KEE,7,GStk,7.0,D,5.80,Flagstaff,17,5,6,3,1,2,1,1,3,-5,2,0.23,3,0.75,3,0.19,1,-0.04,6,13750.0,False,False,0,1,False,3,1.75,True,False,408,334,471,21
2021/04/03,KEE,8,GStk,5.5,T,6.60,Bound for Nowhere,14,6,2,2,3,-2,2,-2,1,4,1,0.23,1,1.0,1,0.33,6,-0.28,8,17500.0,False,False,0,0,False,3,0.35,True,False,359,301,343,266
2021/04/03,KEE,9,GStk,8.5,D,5.00,Malathaat,3,3,0,0,1,0,1,0,2,-4,1,0.23,1,1.0,2,0.22,1,,3,57383.333333333336,False,False,0,-1,True,1,0.75,False,False,391,297,443,119
2021/04/03,KEE,10,GStk,7.0,D,3.40,Kimari,9,5,2,1,3,-4,2,-1,3,-3,2,0.23,4,0.75,1,0.33,1,-0.14,1,120000.0,False,False,0,1,True,1,4.25,False,False,373,322,396,35
2021/04/03,KEE,11,GStk,9.0,D,3.00,Essential Quality,4,4,0,0,1,4,1,4,1,0,5,0.15,2,0.75,3,0.26,4,-0.09,1,450000.0,False,False,0,1,True,1,4.25,True,False,369,319,410,35
2021/04/09,KEE,1,MCL,6.0,D,4.40,Predetermined,0,,,,6,,5,,6,,2,0.17,,,2,0.13,5,-0.60,6,,,,,,,,,False,,422,265,440,
2021/04/09,KEE,2,MSW,8.0,D,9.40,White Winged Dove,3,0,0,1,6,-22,2,-2,3,-4,4,0.15,3,0.6666666666666666,6,0.1,7,-0.67,4,4400.0,True,True,0,-1,False,3,2.00,False,False,394,346,295,294
2021/04/09,KEE,3,MSW,9.0,T,6.60,Absam,7,0,2,0,1,4,1,6,1,11,2,0.24,2,0.7142857142857143,3,0.16,6,-0.36,2,4733.333333333333,False,False,0,1,False,4,2.10,False,False,356,311,401,28
2021/04/09,KEE,4,MCL,6.0,D,16.00,Sweet Queen Bee,2,0,0,1,5,-19,6,-34,4,-17,3,0.18,4,0.5,2,0.23,7,-0.39,3,1558.5,False,False,-1,-1,False,12,18.30,False,False,408,322,409,43
2021/04/09,KEE,5,AN1X,8.5,T,39.40,Arm Candy,6,1,0,2,6,-9,5,-7,5,-7,6,0.18,10,0.5,5,0.21,13,-0.88,11,4305.0,False,False,-1,1,False,4,5.00,False,False,369,366,362,34
2021/04/09,KEE,6,AOC,8.5,D,3.00,Spice Is Nice,5,2,1,0,1,5,5,-31,1,10,4,0.16,4,0.6,1,0.24,1,,1,22716.0,False,False,-1,-1,False,6,39.50,False,False,367,267,435,237
